,Sentiment,SentimentText
6579,0,My dad's being stupid about brokeback mountain...
6580,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6581,0,Brokeback Mountain was boring.
6582,0,So Brokeback Mountain was really depressing.
6583,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6584,0,Ok brokeback mountain is such a horrible movie.
6585,0,"Oh, and Brokeback Mountain was a terrible movie."
6586,0,Brokeback Mountain is fucking horrible..
6587,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6588,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6589,0,My dad's being stupid about brokeback mountain...
6590,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6591,0,Brokeback Mountain was boring.
6592,0,So Brokeback Mountain was really depressing.
6593,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6594,0,Ok brokeback mountain is such a horrible movie.
6595,0,"Oh, and Brokeback Mountain was a terrible movie."
6596,0,Brokeback Mountain is fucking horrible..
6597,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6598,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6599,0,My dad's being stupid about brokeback mountain...
6600,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6601,0,Brokeback Mountain was boring.
6602,0,So Brokeback Mountain was really depressing.
6603,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6604,0,Ok brokeback mountain is such a horrible movie.
6605,0,"Oh, and Brokeback Mountain was a terrible movie."
6606,0,Brokeback Mountain is fucking horrible..
6607,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6608,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6609,0,My dad's being stupid about brokeback mountain...
6610,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6611,0,Brokeback Mountain was boring.
6612,0,So Brokeback Mountain was really depressing.
6613,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6614,0,Ok brokeback mountain is such a horrible movie.
6615,0,"Oh, and Brokeback Mountain was a terrible movie."
6616,0,Brokeback Mountain is fucking horrible..
6617,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6618,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6619,0,My dad's being stupid about brokeback mountain...
6620,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6621,0,Brokeback Mountain was boring.
6622,0,So Brokeback Mountain was really depressing.
6623,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6624,0,Ok brokeback mountain is such a horrible movie.
6625,0,"Oh, and Brokeback Mountain was a terrible movie."
6626,0,Brokeback Mountain is fucking horrible..
6627,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6628,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6629,0,My dad's being stupid about brokeback mountain...
6630,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6631,0,Brokeback Mountain was boring.
6632,0,So Brokeback Mountain was really depressing.
6633,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6634,0,Ok brokeback mountain is such a horrible movie.
6635,0,"Oh, and Brokeback Mountain was a terrible movie."
6636,0,Brokeback Mountain is fucking horrible..
6637,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6638,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6639,0,My dad's being stupid about brokeback mountain...
6640,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6641,0,Brokeback Mountain was boring.
6642,0,So Brokeback Mountain was really depressing.
6643,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6644,0,Ok brokeback mountain is such a horrible movie.
6645,0,"Oh, and Brokeback Mountain was a terrible movie."
6646,0,Brokeback Mountain is fucking horrible..
6647,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6648,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6649,0,My dad's being stupid about brokeback mountain...
6650,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6651,0,Brokeback Mountain was boring.
6652,0,So Brokeback Mountain was really depressing.
6653,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6654,0,Ok brokeback mountain is such a horrible movie.
6655,0,"Oh, and Brokeback Mountain was a terrible movie."
6656,0,Brokeback Mountain is fucking horrible..
6657,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6658,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6659,0,My dad's being stupid about brokeback mountain...
6660,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6661,0,Brokeback Mountain was boring.
6662,0,So Brokeback Mountain was really depressing.
6663,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6664,0,Ok brokeback mountain is such a horrible movie.
6665,0,"Oh, and Brokeback Mountain was a terrible movie."
6666,0,Brokeback Mountain is fucking horrible..
6667,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6668,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6669,0,My dad's being stupid about brokeback mountain...
6670,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6671,0,Brokeback Mountain was boring.
6672,0,So Brokeback Mountain was really depressing.
6673,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6674,0,Ok brokeback mountain is such a horrible movie.
6675,0,"Oh, and Brokeback Mountain was a terrible movie."
6676,0,Brokeback Mountain is fucking horrible..
6677,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6678,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6679,0,My dad's being stupid about brokeback mountain...
6680,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6681,0,Brokeback Mountain was boring.
6682,0,So Brokeback Mountain was really depressing.
6683,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6684,0,Ok brokeback mountain is such a horrible movie.
6685,0,"Oh, and Brokeback Mountain was a terrible movie."
6686,0,Brokeback Mountain is fucking horrible..
6687,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6688,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6689,0,My dad's being stupid about brokeback mountain...
6690,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6691,0,Brokeback Mountain was boring.
6692,0,So Brokeback Mountain was really depressing.
6693,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6694,0,Ok brokeback mountain is such a horrible movie.
6695,0,"Oh, and Brokeback Mountain was a terrible movie."
6696,0,Brokeback Mountain is fucking horrible..
6697,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6698,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6699,0,My dad's being stupid about brokeback mountain...
6700,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6701,0,Brokeback Mountain was boring.
6702,0,So Brokeback Mountain was really depressing.
6703,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6704,0,Ok brokeback mountain is such a horrible movie.
6705,0,"Oh, and Brokeback Mountain was a terrible movie."
6706,0,Brokeback Mountain is fucking horrible..
6707,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6708,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6709,0,My dad's being stupid about brokeback mountain...
6710,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6711,0,Brokeback Mountain was boring.
6712,0,So Brokeback Mountain was really depressing.
6713,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6714,0,Ok brokeback mountain is such a horrible movie.
6715,0,"Oh, and Brokeback Mountain was a terrible movie."
6716,0,Brokeback Mountain is fucking horrible..
6717,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6718,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6719,0,My dad's being stupid about brokeback mountain...
6720,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6721,0,Brokeback Mountain was boring.
6722,0,So Brokeback Mountain was really depressing.
6723,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6724,0,Ok brokeback mountain is such a horrible movie.
6725,0,"Oh, and Brokeback Mountain was a terrible movie."
6726,0,Brokeback Mountain is fucking horrible..
6727,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6728,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6729,0,My dad's being stupid about brokeback mountain...
6730,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6731,0,Brokeback Mountain was boring.
6732,0,So Brokeback Mountain was really depressing.
6733,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6734,0,Ok brokeback mountain is such a horrible movie.
6735,0,"Oh, and Brokeback Mountain was a terrible movie."
6736,0,Brokeback Mountain is fucking horrible..
6737,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6738,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6739,0,My dad's being stupid about brokeback mountain...
6740,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6741,0,Brokeback Mountain was boring.
6742,0,So Brokeback Mountain was really depressing.
6743,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6744,0,Ok brokeback mountain is such a horrible movie.
6745,0,"Oh, and Brokeback Mountain was a terrible movie."
6746,0,Brokeback Mountain is fucking horrible..
6747,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6748,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6749,0,My dad's being stupid about brokeback mountain...
6750,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6751,0,Brokeback Mountain was boring.
6752,0,So Brokeback Mountain was really depressing.
6753,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6754,0,Ok brokeback mountain is such a horrible movie.
6755,0,"Oh, and Brokeback Mountain was a terrible movie."
6756,0,Brokeback Mountain is fucking horrible..
6757,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6758,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6759,0,My dad's being stupid about brokeback mountain...
6760,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
